Time stamp,LG 14,LG 15,LG 16,LG 17,LG 18,LG 19,LG 20,dataset_id
2016-10-31 18:30:00,107.0,2568.0,5.224,1.08,42.6,6.0,768,58
2016-10-31 18:45:00,108.0,2563.2,5.224,1.02,46.8,9.5,692,58
2016-10-31 19:00:00,77.0,2568.0,5.224,1.08,48.0,7.58,664,58
2016-10-31 19:15:00,86.0,2564.8,5.224,0.96,21.6,7.18,712,58
2016-10-31 19:30:00,76.0,2568.0,5.548,0.96,18.6,11.98,708,58
2016-10-31 19:45:00,80.0,2574.4,7.508,0.96,19.2,6.5,720,58
2016-10-31 20:00:00,79.0,2566.4,5.548,1.38,19.2,8.3,776,58
2016-10-31 20:15:00,82.0,2555.2,5.224,0.96,18.0,10.96,716,58
2016-10-31 20:30:00,83.0,2558.4,5.224,1.08,20.4,6.12,700,58
2016-10-31 20:45:00,81.0,2566.4,5.548,0.96,17.4,6.36,740,58
2016-10-31 21:00:00,80.0,2564.8,5.224,0.96,21.0,10.58,720,58
2016-10-31 21:15:00,82.0,2566.4,5.548,0.9,28.8,4.94,720,58
2016-10-31 21:30:00,84.0,2572.8,5.224,1.08,38.4,7.62,768,58
2016-10-31 21:45:00,82.0,2564.8,5.548,0.96,44.4,9.34,764,58
2016-11-01 11:00:00,73.0,2580.8,5.224,1.38,18.0,5.24,840,59
2016-11-01 11:15:00,65.0,2579.2,5.224,1.02,18.6,8.42,832,59
2016-11-01 11:30:00,67.0,2614.4,5.548,1.32,19.2,7.14,848,59
2016-11-01 11:45:00,67.0,2612.8,5.876,2.22,18.0,6.9,860,59
2016-11-01 12:00:00,70.0,2612.8,5.224,4.44,18.0,6.78,824,59
2016-11-01 12:15:00,67.0,2630.4,5.224,1.08,18.6,6.24,800,59
2016-11-01 12:30:00,67.0,2625.6,5.224,1.2,16.2,4.76,756,59
2016-11-01 12:45:00,65.0,2641.6,5.224,1.08,23.4,3.44,712,59
2016-11-01 13:00:00,66.0,2656.0,5.548,1.02,28.2,8.2,716,59
2016-11-01 13:15:00,70.0,2659.2,5.548,0.9,39.6,3.34,712,59
2016-11-01 13:30:00,65.0,2651.2,4.896,1.08,44.4,5.26,680,59
2016-11-01 13:45:00,65.0,2672.0,4.896,1.02,42.6,6.62,592,59
2016-11-01 14:00:00,72.0,2667.2,7.18,1.02,44.4,4.5,532,59
2016-11-01 14:15:00,66.0,2649.6,4.896,1.08,37.8,5.44,524,59
2016-11-01 14:30:00,65.0,2641.6,4.568,1.08,18.0,4.48,516,59
2016-11-01 14:45:00,68.0,2659.2,5.224,1.08,19.2,3.94,516,59
2016-11-01 15:00:00,73.0,2656.0,5.548,0.9,18.0,5.58,504,59
2016-11-01 15:15:00,65.0,2676.8,5.224,0.9,16.2,5.34,480,59
2016-11-01 15:30:00,66.0,2691.2,5.224,1.32,18.6,9.06,484,59
2016-11-01 15:45:00,68.0,2676.8,5.548,1.02,17.4,3.74,476,59
2016-11-01 16:00:00,69.0,2672.0,4.896,1.02,18.0,3.88,464,59
2016-11-01 16:15:00,67.0,2696.0,5.224,1.02,21.0,5.82,456,59
2016-11-01 16:30:00,65.0,2691.2,4.896,0.96,27.6,10.86,460,59
2016-11-01 16:45:00,66.0,2681.6,4.568,1.02,39.0,7.5,460,59
2016-11-01 17:00:00,72.0,2678.4,4.568,0.96,41.4,9.06,452,59
2016-11-01 17:15:00,65.0,2673.6,5.548,2.52,41.4,10.7,440,59
2016-11-01 17:30:00,68.0,2664.0,5.548,1.38,43.8,7.14,436,59
2016-11-01 17:45:00,67.0,2660.8,7.508,1.26,31.8,9.14,420,59
2016-11-01 18:00:00,72.0,2668.8,5.224,0.9,16.8,7.36,424,59
2016-11-01 18:15:00,69.0,2670.4,4.568,0.9,19.2,5.5,416,59
2016-11-01 18:30:00,66.0,2664.0,5.224,0.96,16.8,9.64,420,59
2016-11-01 18:45:00,69.0,2673.6,5.224,0.96,24.0,6.22,412,59
2016-11-01 19:00:00,69.0,2662.4,5.548,0.9,22.2,6.92,400,59
2016-11-01 19:15:00,69.0,2662.4,5.224,0.9,21.0,9.64,376,59
2016-11-01 19:30:00,70.0,2654.4,5.224,0.9,19.8,5.76,380,59
2016-11-01 19:45:00,66.0,2688.0,5.548,1.02,25.2,9.06,392,59
2016-11-01 20:00:00,67.0,2681.6,5.224,0.9,33.6,9.08,392,59
2016-11-01 20:15:00,65.0,2665.6,5.224,0.9,42.6,5.78,380,59
2016-11-01 20:30:00,70.0,2659.2,5.876,0.96,44.4,9.44,380,59
2016-11-01 20:45:00,78.0,2670.4,5.224,1.02,46.2,9.8,376,59
2016-11-01 21:00:00,69.0,2683.2,5.876,0.9,44.4,5.7,400,59
2016-11-01 21:15:00,69.0,2673.6,7.18,1.74,35.4,7.66,396,59
2016-11-01 21:30:00,71.0,2678.4,5.224,2.16,21.6,9.12,384,59
2016-11-01 21:45:00,71.0,2684.8,5.548,0.96,22.2,6.1,392,59
2016-11-01 22:00:00,76.0,2697.6,5.224,1.02,25.2,10.44,420,59
2016-11-01 22:15:00,70.0,2678.4,5.224,0.9,103.2,8.46,484,59
2016-11-01 22:30:00,66.0,2672.0,5.224,0.9,186.6,7.92,520,59
2016-11-01 22:45:00,70.0,2672.0,5.548,0.9,175.8,11.48,616,59
2016-11-02 12:00:00,256.0,2702.4,75.724,28.02,306.0,16.0,912,60
2016-11-02 12:15:00,246.0,2712.0,76.704,27.36,313.8,15.04,856,60
2016-11-02 12:30:00,259.0,2736.0,70.504,26.34,341.4,18.28,856,60
2016-11-02 12:45:00,244.0,2742.4,73.768,24.54,337.2,11.7,860,60
2016-11-02 13:00:00,270.0,2737.6,71.156,33.96,315.6,13.08,876,60
2016-11-02 13:15:00,267.0,2760.0,68.544,31.32,289.2,16.82,892,60
2016-11-02 13:30:00,234.0,2742.4,74.092,33.54,295.8,16.82,916,60
2016-11-02 13:45:00,265.0,2758.4,72.46,35.52,277.8,11.78,928,60
2016-11-02 14:00:00,237.0,2750.4,76.052,30.42,248.4,12.6,980,60
2016-11-02 14:15:00,219.0,2750.4,74.42,28.14,249.0,17.48,996,60
2016-11-02 14:30:00,230.0,2729.6,73.112,29.52,262.2,16.92,1032,60
2016-11-02 14:45:00,222.0,2723.2,71.48,29.7,278.4,15.78,1048,60
2016-11-02 15:00:00,241.0,2729.6,76.052,36.42,263.4,15.44,1040,60
2016-11-02 15:15:00,216.0,2739.2,73.112,34.8,247.8,14.2,1100,60
2016-11-02 15:30:00,222.0,2744.0,75.4,34.56,255.0,17.82,1116,60
2016-11-02 15:45:00,218.0,2763.2,75.072,32.58,262.2,15.5,1028,60
2016-11-02 16:00:00,221.0,2734.4,69.524,32.04,238.8,16.88,1040,60
2016-11-02 16:15:00,226.0,2742.4,68.872,28.98,296.4,16.64,1048,60
2016-11-02 16:30:00,213.0,2728.0,67.564,19.32,315.0,21.82,1068,60
2016-11-02 16:45:00,216.0,2699.2,65.28,10.56,253.8,26.46,1072,60
2016-11-02 17:00:00,218.0,2673.6,61.036,4.86,283.2,24.44,1048,60
2016-11-02 17:15:00,216.0,2683.2,64.3,1.86,286.2,31.8,1084,60
2016-11-02 17:30:00,210.0,2684.8,68.544,1.62,293.4,32.76,1052,60
2016-11-02 17:45:00,222.0,2696.0,67.24,1.86,296.4,31.34,1000,60
2016-11-02 18:00:00,212.0,2699.2,68.216,1.62,270.6,30.56,996,60
2016-11-02 18:15:00,218.0,2691.2,64.952,1.68,275.4,32.76,976,60
2016-11-02 18:30:00,209.0,2676.8,62.996,1.56,290.4,30.56,948,60
2016-11-02 18:45:00,211.0,2680.0,63.976,1.32,130.2,30.2,932,60
2016-11-02 19:00:00,213.0,2670.4,61.036,1.14,109.8,26.9,972,60
2016-11-02 19:15:00,231.0,2672.0,62.344,1.02,257.4,24.0,1012,60
2016-11-02 19:30:00,228.0,2697.6,63.32,1.14,268.8,23.46,1020,60
2016-11-02 19:45:00,209.0,2694.4,65.932,1.08,270.0,23.52,996,60
2016-11-02 20:00:00,214.0,2683.2,66.26,1.08,289.8,22.06,992,60
2016-11-02 20:15:00,228.0,2670.4,61.688,1.14,258.0,22.02,908,60
2016-11-02 20:30:00,233.0,2686.4,61.036,1.2,286.2,22.48,920,60
2016-11-02 20:45:00,224.0,2689.6,56.468,1.02,288.0,25.98,920,60
2016-11-02 21:00:00,244.0,2689.6,59.08,1.14,280.8,21.46,868,60
2016-11-02 21:15:00,228.0,2673.6,59.404,1.08,299.4,11.24,816,60
2016-11-02 21:30:00,222.0,2676.8,62.344,1.02,292.8,9.5,808,60
2016-11-02 21:45:00,233.0,2689.6,57.448,1.2,278.4,13.34,820,60
2016-11-02 22:00:00,234.0,2675.2,60.712,0.96,276.6,13.18,788,60
2016-11-02 22:15:00,226.0,2667.2,61.036,1.08,207.6,14.3,812,60
2016-11-02 22:30:00,184.0,2667.2,50.92,1.14,225.0,10.18,852,60
2016-11-02 22:45:00,156.0,2665.6,58.1,1.02,176.4,9.1,848,60
2016-11-02 23:00:00,146.0,2649.6,47.0,1.14,204.0,14.32,884,60
2016-11-02 23:15:00,121.0,2643.2,6.2,1.02,200.4,10.56,912,60
2016-11-02 23:30:00,130.0,2643.2,5.548,1.02,195.0,8.78,916,60
2016-11-02 23:45:00,118.0,2636.8,5.548,1.14,185.4,13.4,920,60
2016-11-03 13:00:00,225.0,2716.8,54.836,34.08,309.6,14.64,1008,61
2016-11-03 13:15:00,233.0,2707.2,51.244,28.02,292.8,12.34,1028,61
2016-11-03 13:30:00,227.0,2734.4,58.424,22.86,311.4,14.94,1040,61
2016-11-03 13:45:00,266.0,2707.2,59.08,20.94,307.2,13.62,1040,61
2016-11-03 14:00:00,238.0,2708.8,57.772,24.54,273.0,12.78,1000,61
2016-11-03 14:15:00,231.0,2700.8,59.732,29.46,221.4,16.14,1008,61
2016-11-03 14:30:00,263.0,2688.0,58.752,22.08,222.0,19.54,996,61
2016-11-03 14:45:00,229.0,2697.6,61.364,25.26,220.2,17.96,1016,61
2016-11-03 15:00:00,222.0,2713.6,68.544,25.14,213.0,19.06,1012,61
2016-11-03 15:15:00,246.0,2715.2,73.44,17.46,240.6,17.36,948,61
2016-11-03 15:30:00,226.0,2708.8,75.4,17.1,225.6,19.34,960,61
2016-11-03 15:45:00,224.0,2713.6,74.092,32.4,219.0,16.0,968,61
2016-11-03 16:00:00,235.0,2720.0,73.44,25.26,216.6,17.4,964,61
2016-11-03 16:15:00,236.0,2715.2,68.872,23.1,214.2,19.56,1008,61
2016-11-03 16:30:00,247.0,2721.6,73.44,14.34,213.0,16.38,1012,61
2016-11-03 16:45:00,226.0,2721.6,67.564,10.2,222.0,21.22,1024,61
2016-11-03 17:00:00,229.0,2716.8,72.788,2.64,216.0,25.2,960,61
2016-11-03 17:15:00,234.0,2718.4,68.872,2.7,223.2,19.9,912,61
2016-11-03 17:30:00,244.0,2715.2,66.584,4.5,220.8,14.48,896,61
2016-11-03 17:45:00,224.0,2721.6,71.156,3.24,214.8,14.7,920,61
2016-11-03 18:00:00,231.0,2718.4,73.44,3.54,230.4,12.96,900,61
2016-11-03 18:15:00,226.0,2726.4,72.136,2.82,243.0,13.12,892,61
2016-11-03 18:30:00,244.0,2724.8,72.788,2.82,239.4,11.52,808,61
2016-11-03 18:45:00,213.0,2707.2,69.524,2.82,150.0,11.94,776,61
2016-11-03 19:00:00,219.0,2708.8,69.524,2.82,127.2,14.86,812,61
2016-11-03 19:15:00,228.0,2712.0,71.48,2.22,186.6,12.28,840,61
2016-11-03 19:30:00,244.0,2718.4,71.808,1.08,201.6,12.54,856,61
2016-11-03 19:45:00,228.0,2713.6,70.504,1.08,188.4,9.66,872,61
2016-11-03 20:00:00,214.0,2710.4,71.48,0.96,183.6,12.3,868,61
2016-11-03 20:15:00,238.0,2713.6,65.608,1.08,198.6,9.84,816,61
2016-11-03 20:30:00,238.0,2708.8,66.584,0.96,199.2,8.78,848,61
2016-11-03 20:45:00,223.0,2713.6,72.136,1.14,198.0,10.94,844,61
2016-11-03 21:00:00,233.0,2720.0,72.788,1.08,189.0,10.86,832,61
2016-11-03 21:15:00,248.0,2721.6,71.808,1.08,191.4,13.56,780,61
2016-11-03 21:30:00,237.0,2716.8,65.608,1.02,196.2,15.78,784,61
2016-11-03 21:45:00,233.0,2721.6,63.648,1.02,190.2,16.6,820,61
2016-11-03 22:00:00,234.0,2713.6,59.404,1.02,170.4,17.26,740,61
2016-11-03 22:15:00,221.0,2710.4,63.32,1.02,207.6,13.2,780,61
2016-11-03 22:30:00,210.0,2710.4,62.016,1.08,227.4,17.12,744,61
2016-11-03 22:45:00,187.0,2712.0,61.688,1.02,229.8,17.76,820,61
2016-11-03 23:00:00,165.0,2692.8,44.064,1.02,204.0,13.78,852,61
2016-11-03 23:15:00,156.0,2713.6,6.528,0.96,201.6,10.54,844,61
2016-11-03 23:30:00,136.0,2707.2,5.876,1.08,191.4,12.12,860,61
2016-11-03 23:45:00,138.0,2705.6,5.876,1.02,166.8,12.48,880,61
2016-11-04 00:00:00,131.0,2700.8,5.876,1.08,175.2,12.76,860,61
2016-11-04 00:15:00,140.0,2704.0,5.876,0.96,190.8,13.04,876,61
2016-11-04 00:30:00,137.0,2708.8,5.876,1.08,192.6,12.68,868,61
2016-11-04 00:45:00,131.0,2718.4,5.876,0.96,176.4,13.0,844,61
2016-11-04 14:00:00,208.0,2731.2,56.14,4.14,154.2,20.24,1092,62
2016-11-04 14:15:00,211.0,2736.0,54.184,2.82,184.8,24.14,1048,62
2016-11-04 14:30:00,228.0,2739.2,55.16,1.38,223.8,20.04,1040,62
2016-11-04 14:45:00,210.0,2720.0,54.836,3.54,238.8,15.86,1052,62
2016-11-04 15:00:00,234.0,2724.8,56.14,1.2,227.4,19.3,1064,62
2016-11-04 15:15:00,230.0,2726.4,60.384,1.26,255.6,18.98,1036,62
2016-11-04 15:30:00,232.0,2739.2,60.384,2.22,256.2,17.14,1012,62
2016-11-04 15:45:00,226.0,2744.0,64.3,1.32,263.4,18.74,968,62
2016-11-04 16:00:00,224.0,2742.4,63.976,2.34,269.4,21.42,956,62
2016-11-04 16:15:00,232.0,2737.6,59.732,1.74,266.4,20.78,956,62
2016-11-04 16:30:00,230.0,2739.2,62.016,1.56,231.0,20.78,944,62
2016-11-04 16:45:00,236.0,2729.6,62.344,1.62,230.4,24.96,888,62
2016-11-04 17:00:00,223.0,2723.2,60.384,1.98,221.4,21.24,872,62
2016-11-04 17:15:00,221.0,2721.6,60.384,1.14,230.4,19.8,816,62
2016-11-04 17:30:00,213.0,2700.8,62.016,1.26,224.4,15.9,744,62
2016-11-04 17:45:00,221.0,2696.0,61.364,1.2,220.2,14.52,720,62
2016-11-04 18:00:00,201.0,2694.4,62.016,1.38,214.2,19.84,656,62
2016-11-04 18:15:00,196.0,2713.6,65.28,1.2,225.6,16.74,740,62
2016-11-04 18:30:00,197.0,2708.8,60.712,1.26,169.2,11.08,760,62
2016-11-04 18:45:00,219.0,2710.4,61.364,1.08,82.2,13.54,720,62
2016-11-04 19:00:00,213.0,2713.6,62.344,1.38,79.2,9.46,760,62
2016-11-04 19:15:00,214.0,2697.6,61.364,1.14,97.8,11.86,692,62
2016-11-04 19:30:00,210.0,2708.8,62.016,1.14,200.4,9.7,748,62
2016-11-04 19:45:00,211.0,2704.0,61.364,0.96,240.0,7.9,752,62
2016-11-04 20:00:00,211.0,2718.4,62.016,1.32,234.0,11.9,772,62
2016-11-04 20:15:00,221.0,2716.8,61.688,0.96,255.0,11.18,764,62
2016-11-04 20:30:00,216.0,2718.4,61.364,0.9,249.0,11.64,768,62
2016-11-04 20:45:00,212.0,2724.8,60.056,1.08,244.8,10.44,768,62
2016-11-04 21:00:00,222.0,2726.4,62.668,0.96,250.8,10.26,768,62
2016-11-04 21:15:00,223.0,2734.4,62.344,1.02,231.0,9.8,824,62
2016-11-04 21:30:00,215.0,2737.6,61.688,0.84,200.4,8.88,852,62
2016-11-04 21:45:00,218.0,2744.0,61.688,1.08,156.0,7.42,844,62
2016-11-04 22:00:00,205.0,2726.4,51.896,0.9,51.6,10.76,844,62
2016-11-04 22:15:00,192.0,2710.4,25.784,0.96,39.6,8.48,868,62
2016-11-04 22:30:00,165.0,2724.8,22.196,0.9,46.2,7.32,876,62
2016-11-04 22:45:00,150.0,2724.8,22.848,0.96,45.0,10.68,884,62
2016-11-04 23:00:00,148.0,2729.6,23.176,0.96,48.0,10.46,872,62
2016-11-04 23:15:00,133.0,2731.2,5.876,0.9,47.4,15.6,856,62
2016-11-04 23:30:00,131.0,2732.8,5.876,1.02,48.0,13.74,812,62
2016-11-04 23:45:00,131.0,2740.8,5.548,0.96,22.8,9.34,816,62
2016-11-05 00:00:00,130.0,2742.4,5.224,1.02,21.0,4.86,840,62
2016-11-05 00:15:00,95.0,2739.2,5.548,0.9,21.6,9.14,812,62
2016-11-05 00:30:00,92.0,2748.8,5.548,0.9,22.2,11.28,824,62
2016-11-05 00:45:00,93.0,2736.0,5.548,1.08,21.6,8.8,820,62
2016-11-05 01:00:00,92.0,2740.8,5.224,0.9,19.8,7.98,824,62
2016-11-05 01:15:00,90.0,2750.4,5.224,0.96,21.6,10.3,824,62
2016-11-05 01:30:00,90.0,2761.6,5.548,0.9,31.8,8.36,832,62
2016-11-05 01:45:00,93.0,2763.2,5.876,1.02,40.2,6.68,820,62
2016-11-05 15:00:00,94.0,2787.2,6.528,2.82,43.8,5.92,424,63
2016-11-05 15:15:00,85.0,2785.6,5.548,2.04,28.2,7.6,424,63
2016-11-05 15:30:00,88.0,2782.4,5.548,1.02,17.4,4.84,416,63
2016-11-05 15:45:00,85.0,2787.2,4.896,1.62,16.8,6.2,420,63
2016-11-05 16:00:00,85.0,2780.8,5.224,0.96,17.4,4.36,424,63
2016-11-05 16:15:00,85.0,2784.0,5.548,1.44,16.8,4.76,420,63
2016-11-05 16:30:00,86.0,2782.4,5.876,1.32,17.4,5.84,424,63
2016-11-05 16:45:00,83.0,2768.0,5.224,1.2,16.2,6.82,416,63
2016-11-05 17:00:00,86.0,2766.4,7.18,0.78,17.4,3.84,392,63
2016-11-05 17:15:00,86.0,2768.0,5.224,1.02,30.0,7.3,364,63
2016-11-05 17:30:00,87.0,2761.6,5.548,0.84,37.8,6.5,360,63
2016-11-05 17:45:00,87.0,2768.0,5.876,0.96,46.2,5.5,356,63
2016-11-05 18:00:00,88.0,2772.8,5.224,0.9,43.8,7.08,360,63
2016-11-05 18:15:00,87.0,2768.0,5.224,1.08,39.0,8.4,360,63
2016-11-05 18:30:00,88.0,2756.8,5.224,0.84,18.6,7.82,372,63
2016-11-05 18:45:00,87.0,2756.8,5.548,1.02,20.4,5.42,368,63
2016-11-05 19:00:00,88.0,2771.2,5.548,0.84,19.8,9.54,364,63
2016-11-05 19:15:00,88.0,2772.8,5.224,0.96,18.6,12.02,372,63
2016-11-05 19:30:00,86.0,2758.4,5.224,0.96,20.4,10.12,364,63
2016-11-05 19:45:00,88.0,2764.8,5.548,0.9,19.8,9.24,364,63
2016-11-05 20:00:00,89.0,2761.6,5.224,1.02,21.6,9.34,384,63
2016-11-05 20:15:00,90.0,2777.6,5.548,0.9,16.8,8.06,384,63
2016-11-05 20:30:00,89.0,2766.4,7.18,0.84,25.8,8.96,388,63
2016-11-05 20:45:00,89.0,2758.4,5.876,1.08,30.6,9.0,396,63
2016-11-05 21:00:00,86.0,2771.2,5.548,0.84,44.4,8.28,404,63
2016-11-05 21:15:00,84.0,2768.0,5.224,1.08,45.6,8.5,404,63
2016-11-05 21:30:00,85.0,2769.6,5.876,2.94,46.8,9.6,372,63
2016-11-05 21:45:00,85.0,2769.6,5.224,0.96,40.2,9.02,380,63
2016-11-05 22:00:00,86.0,2771.2,5.548,0.9,20.4,11.98,372,63
2016-11-05 22:15:00,87.0,2768.0,5.224,1.02,19.8,9.34,372,63
2016-11-05 22:30:00,86.0,2761.6,4.896,0.84,18.6,10.16,376,63
2016-11-05 22:45:00,86.0,2756.8,5.876,1.08,23.4,12.48,376,63
2016-11-05 23:00:00,88.0,2750.4,5.548,0.9,20.4,15.84,372,63
2016-11-05 23:15:00,76.0,2748.8,5.548,1.02,21.6,11.22,360,63
2016-11-05 23:30:00,76.0,2752.0,4.896,0.9,20.4,5.88,360,63
2016-11-05 23:45:00,75.0,2761.6,5.548,0.96,22.2,6.04,352,63
2016-11-06 00:00:00,76.0,2752.0,5.876,0.96,27.0,9.94,348,63
2016-11-06 00:15:00,74.0,2739.2,7.508,0.96,34.8,10.44,344,63
2016-11-06 00:30:00,75.0,2744.0,5.548,1.02,43.8,10.56,344,63
2016-11-06 00:45:00,74.0,2758.4,5.224,0.84,44.4,8.68,344,63
2016-11-06 01:00:00,75.0,2756.8,5.224,1.08,48.0,7.76,352,63
2016-11-06 01:15:00,76.0,2747.2,5.876,0.9,31.8,8.88,348,63
2016-11-06 01:30:00,79.0,2752.0,5.224,1.14,22.2,7.96,324,63
2016-11-06 01:45:00,77.0,2758.4,5.224,1.02,19.2,4.92,328,63
2016-11-06 02:00:00,74.0,2768.0,5.224,0.96,20.4,10.26,328,63
2016-11-06 02:15:00,75.0,2758.4,5.548,0.96,19.8,7.02,332,63
2016-11-06 02:30:00,75.0,2768.0,5.548,0.96,21.0,5.5,332,63
2016-11-06 02:45:00,75.0,2760.0,5.224,0.96,21.6,10.26,328,63
2016-11-06 16:00:00,84.0,2745.6,5.876,1.26,20.4,6.82,340,64
2016-11-06 16:15:00,86.0,2752.0,5.224,0.9,28.8,9.98,324,64
2016-11-06 16:30:00,86.0,2752.0,5.224,1.08,39.0,9.44,320,64
2016-11-06 16:45:00,87.0,2740.8,5.548,0.9,42.0,15.14,324,64
2016-11-06 17:00:00,84.0,2737.6,4.896,1.2,48.6,12.82,324,64
2016-11-06 17:15:00,83.0,2724.8,6.2,1.02,45.6,7.24,328,64
2016-11-06 17:30:00,85.0,2734.4,5.224,1.08,27.6,5.44,328,64
2016-11-06 17:45:00,87.0,2726.4,5.224,1.08,19.8,9.62,332,64
2016-11-06 18:00:00,85.0,2720.0,5.224,0.96,20.4,10.6,320,64
2016-11-06 18:15:00,81.0,2734.4,5.548,1.2,22.2,10.92,320,64
2016-11-06 18:30:00,76.0,2729.6,7.508,1.08,19.2,11.16,320,64
2016-11-06 18:45:00,86.0,2724.8,5.548,1.08,22.8,11.22,328,64
2016-11-06 19:00:00,88.0,2716.8,5.224,1.08,22.2,11.16,320,64
2016-11-06 19:15:00,89.0,2732.8,5.548,1.14,24.6,11.16,324,64
2016-11-06 19:30:00,87.0,2734.4,5.548,1.2,32.4,9.46,324,64
2016-11-06 19:45:00,85.0,2720.0,5.224,1.02,43.8,10.48,320,64
2016-11-06 20:00:00,85.0,2724.8,5.224,1.14,45.6,12.38,324,64
2016-11-06 20:15:00,63.0,2732.8,5.224,1.02,48.6,11.48,328,64
2016-11-06 20:30:00,65.0,2732.8,5.548,1.14,46.2,10.98,312,64
2016-11-06 20:45:00,67.0,2737.6,5.548,1.14,28.8,13.96,316,64
2016-11-06 21:00:00,65.0,2726.4,5.224,1.2,20.4,14.12,312,64
2016-11-06 21:15:00,65.0,2732.8,5.548,1.02,20.4,15.28,316,64
2016-11-06 21:30:00,67.0,2728.0,5.548,1.14,21.6,12.96,316,64
2016-11-06 21:45:00,67.0,2723.2,5.548,1.14,24.6,6.84,364,64
2016-11-06 22:00:00,66.0,2729.6,6.2,1.14,29.4,8.34,420,64
2016-11-06 22:15:00,64.0,2721.6,7.832,1.08,62.4,12.32,476,64
2016-11-06 22:30:00,65.0,2734.4,5.548,1.08,144.6,14.74,520,64
2016-11-06 22:45:00,64.0,2723.2,5.548,1.08,148.8,15.4,576,64
2016-11-06 23:00:00,65.0,2715.2,5.548,1.14,155.4,14.1,584,64
2016-11-06 23:15:00,59.0,2729.6,6.2,1.14,156.6,9.06,596,64
2016-11-06 23:30:00,58.0,2726.4,5.224,1.02,144.0,6.6,608,64
2016-11-06 23:45:00,59.0,2736.0,5.876,1.2,129.0,11.02,628,64
2016-11-07 00:00:00,65.0,2731.2,5.548,1.02,135.6,11.24,652,64
2016-11-07 00:15:00,75.0,2726.4,5.548,3.3,128.4,11.04,664,64
2016-11-07 00:30:00,76.0,2720.0,5.876,1.02,135.0,11.68,632,64
2016-11-07 00:45:00,76.0,2718.4,5.876,1.08,129.0,11.54,628,64
2016-11-07 01:00:00,76.0,2721.6,5.224,1.08,135.0,12.0,636,64
2016-11-07 01:15:00,59.0,2724.8,5.548,1.08,113.4,11.6,640,64
2016-11-07 01:30:00,57.0,2718.4,6.528,1.14,139.8,11.62,652,64
2016-11-07 01:45:00,57.0,2734.4,7.832,1.14,135.0,12.08,660,64
2016-11-07 02:00:00,60.0,2715.2,5.548,1.08,150.6,12.1,680,64
2016-11-07 02:15:00,63.0,2718.4,5.548,1.14,153.6,11.92,668,64
2016-11-07 02:30:00,62.0,2724.8,5.548,1.2,151.2,12.14,656,64
2016-11-07 02:45:00,62.0,2729.6,5.876,1.08,116.4,10.94,728,64
2016-11-07 03:00:00,60.0,2734.4,5.548,1.14,91.8,11.76,756,64
2016-11-07 03:15:00,62.0,2729.6,5.876,1.08,110.4,12.3,740,64
2016-11-07 03:30:00,62.0,2724.8,5.548,1.14,127.8,12.0,776,64
2016-11-07 03:45:00,61.0,2732.8,5.876,1.14,129.6,12.18,776,64
2016-11-07 17:00:00,277.0,2838.4,60.056,3.54,290.4,14.96,1028,65
2016-11-07 17:15:00,277.0,2840.0,58.424,3.0,269.4,16.38,1000,65
2016-11-07 17:30:00,267.0,2827.2,57.12,2.58,270.0,11.24,984,65
2016-11-07 17:45:00,254.0,2824.0,53.856,2.46,277.2,13.58,980,65
2016-11-07 18:00:00,250.0,2830.4,55.488,2.34,304.2,10.36,960,65
2016-11-07 18:15:00,227.0,2830.4,57.448,6.0,295.8,14.24,928,65
2016-11-07 18:30:00,232.0,2833.6,56.792,3.24,295.8,13.78,912,65
2016-11-07 18:45:00,214.0,2825.6,54.508,2.34,108.0,14.64,800,65
2016-11-07 19:00:00,214.0,2827.2,55.488,4.14,78.6,12.88,784,65
2016-11-07 19:15:00,259.0,2825.6,58.752,2.4,229.2,13.08,796,65
2016-11-07 19:30:00,261.0,2822.4,56.468,2.94,259.8,16.44,832,65
2016-11-07 19:45:00,236.0,2825.6,53.528,2.28,250.8,16.66,828,65
2016-11-07 20:00:00,255.0,2825.6,57.448,1.68,261.0,17.2,864,65
2016-11-07 20:15:00,259.0,2806.4,56.468,2.7,256.2,12.96,860,65
2016-11-07 20:30:00,264.0,2817.6,57.448,1.14,265.8,16.46,852,65
2016-11-07 20:45:00,242.0,2825.6,57.12,2.76,246.6,16.5,868,65
2016-11-07 21:00:00,276.0,2817.6,56.14,2.46,254.4,14.82,876,65
2016-11-07 21:15:00,247.0,2809.6,55.816,1.26,276.0,11.72,876,65
2016-11-07 21:30:00,253.0,2809.6,53.528,2.88,283.8,10.98,844,65
2016-11-07 21:45:00,264.0,2822.4,53.204,1.08,286.8,10.66,852,65
2016-11-07 22:00:00,223.0,2812.8,54.184,2.76,249.0,15.56,884,65
2016-11-07 22:15:00,203.0,2798.4,52.224,2.58,142.2,17.16,908,65
2016-11-07 22:30:00,197.0,2798.4,55.816,1.14,134.4,13.14,952,65
2016-11-07 22:45:00,181.0,2800.0,56.468,2.7,124.8,9.2,912,65
2016-11-07 23:00:00,192.0,2782.4,47.656,1.38,131.4,7.54,896,65
2016-11-07 23:15:00,155.0,2756.8,7.18,2.7,133.8,11.56,912,65
2016-11-07 23:30:00,151.0,2768.0,5.876,2.76,136.8,15.24,920,65
2016-11-07 23:45:00,152.0,2761.6,5.548,0.96,128.4,17.18,896,65
2016-11-08 00:00:00,150.0,2763.2,5.876,3.72,131.4,18.0,948,65
